order_id,order_status,customer,order_date,order_quantity,sales,discount,product_category,product_sub_category
55298,Order Finished,Bryan Mills,2009-08-02,1,737320,0.01,Furniture,Chairs & Chairmats
55363,Order Finished,Ralph Arnett,2010-12-28,14,4464120,0.03,Office Supplies,Storage & Organization
55366,Order Finished,Doug Bickford,2012-10-10,7,774340,0.1,Technology,Computer Peripherals
55715,Order Finished,Eugene Barchas,2011-04-02,28,337140,0.02,Office Supplies,Binders & Binder Accessories
55875,Order Finished,Brad Eason,2009-11-25,50,827720,0.0,Furniture,Office Furnishings
56453,Order Finished,Dorothy Wardle,2012-04-11,1,5457300,0.0,Technology,Office Machines
57127,Order Finished,Ralph Knight,2010-02-16,13,1471080,0.0,Office Supplies,Paper
57344,Order Finished,Sylvia Foulston,2010-09-24,47,2120121,0.1,Technology,Telephones & Communication
57509,Order Finished,Neola Schneider,2009-02-21,39,398780,0.1,Office Supplies,Labels
57600,Order Returned,Grant Carroll,2012-11-11,32,3764240,0.05,Office Supplies,Binders & Binder Accessories
58055,Order Finished,Julia West,2011-10-27,26,417200,0.0,Furniture,Office Furnishings
58144,Order Finished,Muhammed Mac Intyre,2009-12-16,29,1556760,0.01,Office Supplies,Paper
58150,Order Finished,Susan Vittorini,2010-05-07,24,120720,0.03,Office Supplies,Binders & Binder Accessories
58340,Order Finished,Sylvia Foulston,2011-01-08,36,3872600,0.03,Office Supplies,Appliances
58368,Order Returned,Doug Bickford,2012-07-09,4,28460,0.0,Furniture,Office Furnishings
58434,Order Finished,Dorothy Badders,2009-03-09,42,1687060,0.04,Furniture,Office Furnishings
58688,Order Returned,Grant Carroll,2009-03-29,18,431860,0.08,Office Supplies,Pens & Art Supplies
59045,Order Finished,Chad Cunningham,2011-02-13,30,280480,0.05,Office Supplies,Binders & Binder Accessories
59047,Order Returned,Beth Thompson,2011-01-28,10,533880,0.09,Technology,Computer Peripherals
59202,Order Finished,Andrew Gjertsen,2012-09-08,7,167620,0.09,Office Supplies,Labels
59234,Order Finished,Michelle Lonsdale,2012-07-29,32,11372500,0.04,Office Supplies,Appliances
59395,Order Finished,Cari Schnelling,2012-04-22,20,1926600,0.06,Office Supplies,Paper
59558,Order Finished,Henry Goldwyn,2012-07-16,34,189120,0.0,Office Supplies,Labels
59585,Order Returned,Edward Hooks,2012-09-22,45,1424080,0.07,Technology,Office Machines
59651,Order Finished,Brendan Dodson,2010-05-20,36,566420,0.08,Office Supplies,Binders & Binder Accessories
645,Order Finished,Harold Engle,2009-12-02,42,1115700,0.05,Office Supplies,Binders & Binder Accessories
769,Order Finished,Roy French,2010-06-01,37,8523880,0.02,Technology,Office Machines
773,Order Finished,Helen Abelman,2010-09-25,38,4142679,0.06,Technology,Telephones & Communication
1187,Order Finished,Guy Armstrong,2012-11-19,14,445820,0.05,Technology,Computer Peripherals
2339,Order Finished,Jennifer Braxton,2010-12-14,12,3269960,0.09,Office Supplies,Storage & Organization
3521,Order Finished,Giulietta Baptist,2012-10-25,50,408220,0.06,Office Supplies,Pens & Art Supplies
4007,Order Finished,Jack Lebron,2010-06-17,18,2076800,0.01,Office Supplies,Appliances
4454,Order Finished,Erica Bern,2009-02-01,17,110900,0.01,Office Supplies,Labels
5153,Order Finished,Helen Abelman,2011-08-25,37,9793860,0.04,Furniture,Chairs & Chairmats
5446,Order Finished,Guy Armstrong,2009-06-20,42,867360,0.07,Office Supplies,Envelopes
8131,Order Finished,Helen Abelman,2010-05-03,24,1434580,0.01,Technology,Computer Peripherals
8994,Order Finished,Christopher Schild,2009-04-07,36,2846700,0.1,Technology,Computer Peripherals
9027,Order Returned,Roy French,2011-09-02,30,1865784,0.05,Technology,Telephones & Communication
9216,Order Finished,Roy French,2011-04-14,36,11955260,0.1,Office Supplies,Appliances
9537,Order Finished,Jennifer Braxton,2011-02-13,6,1812040,0.1,Furniture,Bookcases
9574,Order Returned,Joy Smith,2011-07-30,40,869240,0.08,Office Supplies,Binders & Binder Accessories
10435,Order Finished,Evan Minnotte,2010-08-10,38,1742500,0.06,Office Supplies,Pens & Art Supplies
10851,Order Finished,Jenna Caffey,2009-04-06,50,1216420,0.09,Office Supplies,"Scissors, Rulers & Trimmers"
10852,Order Finished,Harold Engle,2010-10-26,17,571680,0.02,Office Supplies,Binders & Binder Accessories
11269,Order Finished,Harold Engle,2012-05-26,39,4166105,0.09,Technology,Telephones & Communication
11362,Order Finished,Hilary Holden,2012-09-10,32,6491460,0.09,Furniture,Office Furnishings
11968,Order Finished,Christopher Schild,2011-03-16,31,218980,0.04,Office Supplies,Pens & Art Supplies
12293,Order Finished,Harold Engle,2011-06-18,31,566340,0.0,Office Supplies,Envelopes
12773,Order Finished,Greg Guthrie,2011-01-11,6,34000,0.07,Office Supplies,Binders & Binder Accessories
12934,Order Finished,Guy Armstrong,2009-03-05,45,880780,0.05,Office Supplies,Envelopes
13120,Order Finished,Joy Smith,2009-12-14,46,1180860,0.09,Office Supplies,Binders & Binder Accessories
13604,Order Finished,Erica Bern,2009-02-02,38,6305500,0.04,Technology,Computer Peripherals
13927,Order Finished,Dan Reichenbach,2009-08-26,26,376100,0.04,Office Supplies,Paper
15044,Order Finished,Erica Bern,2012-03-06,42,3363200,0.07,Technology,Computer Peripherals
15139,Order Finished,Guy Armstrong,2009-11-19,17,10407800,0.07,Furniture,Chairs & Chairmats
15463,Order Finished,Evan Minnotte,2010-07-24,48,586600,0.04,Office Supplies,Paper
15618,Order Finished,Joy Smith,2010-08-04,9,101860,0.06,Office Supplies,Paper
16100,Order Finished,Paul Gonzalez,2011-03-07,44,452360,0.01,Furniture,Office Furnishings
16320,Order Finished,Filia Mc Adams,2011-10-20,17,3713939,0.0,Technology,Telephones & Communication
16419,Order Finished,Joy Smith,2009-08-04,43,482380,0.08,Office Supplies,Paper
17090,Order Finished,Greg Guthrie,2010-04-28,30,8355040,0.04,Furniture,Bookcases
17315,Order Finished,Joy Smith,2009-04-22,29,318220,0.07,Office Supplies,Paper
17376,Order Finished,Joy Smith,2011-12-04,44,2255620,0.1,Technology,Computer Peripherals
18273,Order Finished,Jack Lebron,2011-09-15,18,1850060,0.06,Technology,Computer Peripherals
18788,Order Finished,Joy Smith,2009-10-02,27,1132240,0.03,Furniture,Office Furnishings
19042,Order Finished,Evan Minnotte,2009-03-01,8,655220,0.07,Office Supplies,Binders & Binder Accessories
19073,Order Finished,Chuck Magee,2009-06-24,16,356800,0.04,Furniture,Office Furnishings
19365,Order Finished,Filia Mc Adams,2011-01-16,29,363660,0.03,Office Supplies,Paper
19617,Order Finished,Jack Lebron,2012-01-20,38,1904940,0.03,Technology,Office Machines
20033,Order Finished,Jack Lebron,2010-05-21,5,5087900,0.04,Technology,Copiers & Fax
21223,Order Finished,Harold Engle,2012-03-15,3,635900,0.1,Furniture,Bookcases
21378,Order Finished,Jack Lebron,2011-08-07,34,1874080,0.08,Office Supplies,Binders & Binder Accessories
21542,Order Finished,Frank Atkinson,2011-05-21,18,808600,0.04,Office Supplies,Pens & Art Supplies
22656,Order Returned,Evan Minnotte,2010-12-22,10,618600,0.05,Technology,Computer Peripherals
22695,Order Finished,Joy Smith,2009-07-03,44,889040,0.02,Office Supplies,Paper
23076,Order Returned,Dan Reichenbach,2009-05-27,50,1484420,0.03,Furniture,Office Furnishings
24067,Order Finished,Frank Atkinson,2012-08-22,19,241120,0.07,Office Supplies,Paper
24451,Order Finished,Jack Lebron,2012-12-03,24,3379940,0.06,Office Supplies,Appliances
24806,Order Finished,Filia Mc Adams,2010-09-06,20,224060,0.05,Office Supplies,Binders & Binder Accessories
24965,Order Finished,Jack Lebron,2011-03-29,6,5056980,0.07,Office Supplies,Binders & Binder Accessories
25154,Order Finished,Giulietta Baptist,2010-08-20,16,205000,0.1,Office Supplies,Pens & Art Supplies
25376,Order Finished,Greg Guthrie,2011-03-26,12,153220,0.09,Furniture,Office Furnishings
26240,Order Returned,Carlos Soltero,2009-12-19,38,2966880,0.04,Technology,Computer Peripherals
26791,Order Finished,Harold Engle,2011-04-29,45,1000960,0.08,Office Supplies,Storage & Organization
28995,Order Finished,Hilary Holden,2010-05-12,9,597040,0.0,Office Supplies,Paper
29121,Order Finished,Jack Lebron,2010-04-11,31,6413930,0.08,Technology,Telephones & Communication
29382,Order Finished,Greg Guthrie,2010-11-17,42,478700,0.05,Office Supplies,Envelopes
29445,Order Finished,Harold Engle,2010-09-29,28,5062700,0.09,Technology,Office Machines
29762,Order Finished,Philip Brown,2010-08-03,15,44900,0.03,Office Supplies,Rubber Bands
30243,Order Finished,Hilary Holden,2010-05-05,44,4870640,0.09,Office Supplies,Appliances
30372,Order Finished,Christopher Schild,2010-08-30,1,28800,0.1,Furniture,Office Furnishings
30499,Order Finished,Carlos Soltero,2012-10-30,16,184120,0.1,Office Supplies,Envelopes
32199,Order Finished,Erica Bern,2009-07-15,40,393000,0.08,Office Supplies,Binders & Binder Accessories
32676,Order Finished,Joy Smith,2009-02-01,37,3394880,0.06,Technology,Computer Peripherals
32835,Order Finished,Joy Smith,2012-07-07,15,1144865,0.05,Technology,Telephones & Communication
32869,Order Finished,Christopher Schild,2009-03-27,41,644060,0.06,Technology,Computer Peripherals
34048,Order Finished,Christopher Schild,2011-03-28,1,53360,0.04,Furniture,Office Furnishings
34275,Order Finished,Greg Guthrie,2009-07-01,27,246920,0.07,Office Supplies,Pens & Art Supplies
34438,Order Finished,Harold Engle,2010-12-11,28,1177080,0.04,Office Supplies,Pens & Art Supplies
34880,Order Finished,Philip Brown,2009-09-16,44,568760,0.04,Office Supplies,Paper
34978,Order Finished,Carlos Soltero,2011-02-04,49,331020,0.08,Office Supplies,Binders & Binder Accessories
35141,Order Finished,Jennifer Braxton,2010-09-11,29,4093620,0.02,Office Supplies,Binders & Binder Accessories
35300,Order Finished,Dan Reichenbach,2010-03-02,10,57620,0.02,Office Supplies,Labels
35558,Order Finished,Carlos Soltero,2009-09-15,2,69760,0.09,Furniture,Office Furnishings
36293,Order Finished,Carlos Soltero,2010-12-30,13,2545660,0.04,Technology,Computer Peripherals
36516,Order Finished,Giulietta Baptist,2011-07-25,9,1766740,0.1,Technology,Computer Peripherals
37185,Order Finished,Guy Armstrong,2012-10-31,8,46380,0.02,Office Supplies,Pens & Art Supplies
37888,Order Finished,Hilary Holden,2009-12-22,31,1278380,0.09,Office Supplies,Binders & Binder Accessories
38310,Order Finished,Jack Lebron,2012-04-14,4,124900,0.08,Office Supplies,Appliances
40327,Order Finished,Erica Bern,2011-05-13,42,305100,0.06,Office Supplies,Envelopes
40800,Order Finished,Jim Sink,2010-12-04,18,202680,0.06,Office Supplies,Envelopes
40835,Order Finished,Jennifer Braxton,2009-11-24,26,787180,0.06,Office Supplies,Binders & Binder Accessories
40871,Order Finished,Joy Smith,2011-09-13,32,588080,0.03,Office Supplies,Binders & Binder Accessories
41570,Order Finished,Harold Engle,2010-12-03,24,4579840,0.09,Office Supplies,Paper
41991,Order Finished,Philip Brown,2011-12-18,36,3547720,0.06,Furniture,Chairs & Chairmats
42400,Order Finished,Giulietta Baptist,2012-08-09,44,1730540,0.03,Technology,Computer Peripherals
42754,Order Finished,Paul Gonzalez,2010-08-24,31,683420,0.04,Office Supplies,Binders & Binder Accessories
42918,Order Finished,Logan Haushalter,2011-05-22,46,1296520,0.07,Office Supplies,Binders & Binder Accessories
44037,Order Finished,Carlos Soltero,2012-06-28,39,1671100,0.07,Furniture,Office Furnishings
44387,Order Finished,Erica Bern,2009-02-04,50,2883140,0.07,Technology,Computer Peripherals
44576,Order Finished,Greg Guthrie,2009-12-25,38,10032500,0.01,Furniture,Tables
45601,Order Finished,Dan Reichenbach,2011-09-26,47,1890060,0.0,Office Supplies,Paper
45606,Order Finished,Jim Sink,2011-09-22,38,651500,0.1,Furniture,Office Furnishings
46119,Order Finished,Carlos Soltero,2009-02-15,23,186100,0.03,Office Supplies,Binders & Binder Accessories
46756,Order Finished,Chuck Magee,2009-10-11,3,67280,0.01,Office Supplies,Paper
47714,Order Finished,Philip Brown,2011-03-10,30,352300,0.01,Office Supplies,Binders & Binder Accessories
47846,Order Finished,Hilary Holden,2012-08-11,5,132860,0.01,Furniture,Office Furnishings
47876,Order Returned,Greg Guthrie,2009-12-25,8,730440,0.04,Office Supplies,Appliances
48067,Order Finished,Jennifer Braxton,2012-06-29,31,6459320,0.05,Technology,Telephones & Communication
48199,Order Finished,Erica Bern,2009-01-18,47,1344920,0.1,Office Supplies,Envelopes
49216,Order Finished,Noah Childs,2009-03-19,11,519380,0.1,Office Supplies,Binders & Binder Accessories
49990,Order Finished,Evan Minnotte,2009-09-05,11,10310700,0.0,Technology,Office Machines
50081,Order Returned,Guy Armstrong,2009-11-03,7,1077020,0.0,Furniture,Bookcases
50404,Order Finished,Guy Armstrong,2011-03-26,18,7560860,0.05,Office Supplies,Storage & Organization
50784,Order Finished,Chuck Magee,2012-02-10,20,1277440,0.04,Technology,Computer Peripherals
50850,Order Returned,Greg Guthrie,2009-05-06,37,3199080,0.0,Office Supplies,Binders & Binder Accessories
51075,Order Returned,Carlos Soltero,2010-11-23,43,2580413,0.06,Technology,Telephones & Communication
51461,Order Finished,Greg Guthrie,2011-02-10,43,1717060,0.07,Furniture,Office Furnishings
51558,Order Finished,Greg Guthrie,2010-03-29,34,490800,0.0,Office Supplies,Paper
52130,Order Finished,Carlos Soltero,2012-09-05,13,126660,0.0,Office Supplies,Binders & Binder Accessories
52482,Order Finished,Greg Guthrie,2011-01-31,21,1696400,0.06,Office Supplies,Appliances
53410,Order Finished,Christopher Schild,2009-08-07,44,1285600,0.08,Office Supplies,Appliances
53477,Order Finished,Joy Smith,2012-05-05,32,6228100,0.01,Furniture,Chairs & Chairmats
53508,Order Finished,Joy Smith,2009-11-10,13,2144440,0.03,Technology,Computer Peripherals
53703,Order Finished,Guy Armstrong,2010-06-14,14,3932520,0.06,Office Supplies,Storage & Organization
54115,Order Finished,Brian Moss,2012-01-07,24,228340,0.01,Office Supplies,Appliances
54437,Order Finished,Logan Haushalter,2010-12-19,15,1307742,0.09,Technology,Telephones & Communication
54501,Order Finished,Guy Armstrong,2012-11-29,36,4078164,0.01,Technology,Telephones & Communication
54753,Order Finished,Christopher Schild,2009-04-18,36,9422488,0.06,Technology,Telephones & Communication
55138,Order Finished,Jim Sink,2009-09-24,22,2265080,0.0,Office Supplies,Storage & Organization
55271,Order Finished,Carlos Soltero,2011-03-11,16,3296660,0.07,Furniture,Chairs & Chairmats
55331,Order Finished,Jennifer Braxton,2010-12-13,13,100700,0.05,Office Supplies,Envelopes
55618,Order Returned,Brian Moss,2012-01-21,48,2988464,0.04,Technology,Telephones & Communication
56645,Order Finished,Harold Engle,2012-01-06,46,2966980,0.02,Office Supplies,Paper
56803,Order Finished,Carlos Soltero,2009-12-10,42,516380,0.1,Office Supplies,Paper
57159,Order Finished,Hilary Holden,2010-02-12,17,9242200,0.09,Furniture,Chairs & Chairmats
57507,Order Finished,Logan Haushalter,2009-06-26,10,310900,0.03,Office Supplies,Binders & Binder Accessories
57922,Order Finished,Guy Armstrong,2011-02-08,50,686520,0.04,Office Supplies,"Scissors, Rulers & Trimmers"
58117,Order Finished,Erica Bern,2011-02-20,42,269720,0.04,Office Supplies,"Scissors, Rulers & Trimmers"
58278,Order Finished,Logan Haushalter,2012-09-10,37,7025800,0.08,Furniture,Office Furnishings
58502,Order Finished,Harold Engle,2010-02-12,23,10372620,0.03,Furniture,Chairs & Chairmats
58788,Order Finished,Christopher Schild,2010-02-01,31,1967560,0.04,Technology,Computer Peripherals
58947,Order Finished,Helen Abelman,2011-09-26,48,820300,0.01,Office Supplies,Paper
59074,Order Finished,Jack Lebron,2010-08-12,37,1179260,0.03,Furniture,Office Furnishings
59233,Order Finished,Jack Lebron,2010-08-20,3,673680,0.08,Furniture,Bookcases
59425,Order Finished,Giulietta Baptist,2012-05-17,24,4188240,0.0,Technology,Computer Peripherals
59750,Order Finished,Jim Sink,2010-07-09,34,447180,0.04,Office Supplies,Paper
35,Order Finished,Julie Creighton,2011-10-22,30,577120,0.03,Office Supplies,Pens & Art Supplies
450,Order Finished,Matt Collins,2011-03-04,29,2001560,0.05,Office Supplies,Pens & Art Supplies
1028,Order Finished,Matt Collins,2009-01-05,6,331500,0.03,Technology,Computer Peripherals
1314,Order Finished,Justin Knight,2009-05-12,4,85160,0.0,Office Supplies,Paper
2279,Order Finished,Rob Haberlin,2010-02-22,49,9154360,0.0,Furniture,Chairs & Chairmats
2465,Order Finished,Rob Haberlin,2011-06-23,28,2164900,0.04,Technology,Computer Peripherals
2530,Order Finished,Rob Haberlin,2009-03-20,9,46920,0.06,Office Supplies,Labels
2883,Order Finished,Rob Haberlin,2011-01-22,34,4308680,0.1,Office Supplies,Storage & Organization
3362,Order Finished,Christina Vanderzanden,2011-07-28,40,3399040,0.04,Technology,Computer Peripherals
5318,Order Finished,Matt Collins,2010-04-03,8,2084500,0.08,Office Supplies,Appliances
6115,Order Finished,Matt Collins,2010-09-11,25,818160,0.1,Furniture,Office Furnishings
6337,Order Finished,Justin Knight,2011-08-31,48,6795440,0.01,Furniture,Office Furnishings
6434,Order Finished,Rob Haberlin,2009-06-07,13,119160,0.07,Office Supplies,Paper
7136,Order Finished,Lena Cacioppo,2009-03-22,17,1285800,0.07,Technology,Computer Peripherals
7968,Order Finished,Gene Hale,2010-09-15,10,2898420,0.06,Furniture,Chairs & Chairmats
8227,Order Finished,Christina Vanderzanden,2010-01-10,32,324500,0.05,Technology,Computer Peripherals
9123,Order Finished,Matt Collins,2010-06-26,27,769800,0.07,Office Supplies,Storage & Organization
9792,Order Finished,Sally Knutson,2011-07-23,14,168180,0.02,Office Supplies,Binders & Binder Accessories
9860,Order Finished,Kimberly Carter,2010-10-10,43,639380,0.0,Technology,Computer Peripherals
10310,Order Finished,Christina Vanderzanden,2009-02-05,48,279720,0.07,Office Supplies,Pens & Art Supplies
10369,Order Finished,Kimberly Carter,2011-11-09,4,54680,0.06,Office Supplies,Paper
10692,Order Finished,Rob Haberlin,2009-07-26,26,200820,0.04,Office Supplies,Pens & Art Supplies
11553,Order Finished,Justin Knight,2009-04-18,28,2700680,0.1,Office Supplies,Storage & Organization
11776,Order Finished,Christina Vanderzanden,2012-02-24,40,114480,0.04,Office Supplies,Rubber Bands
11782,Order Finished,Marina Lichtenstein,2012-07-28,46,494420,0.02,Office Supplies,Paper
12199,Order Finished,Justin Knight,2011-12-14,2,38000,0.01,Office Supplies,Binders & Binder Accessories
14275,Order Finished,Gene Hale,2010-06-13,20,84440,0.04,Office Supplies,Binders & Binder Accessories
